"","iso3","country","hdicode","hdi_rank_2022","gii_rank_2022","year","hdi","life_expectancy","pop_millions","hdi_f","hdi_m","life_expec_f","life_expec_m","expec_yr_school","expec_yr_school_f","expec_yr_school_m","mean_yr_school","mean_yr_school_f","mean_yr_school_m","gross_inc_percap","gross_inc_percap_f","gross_inc_percap_m","gender_development","gender_inequality","secondary_education_f_%","secondary_education_m_%","seats_in_parliament_f_%","seats_in_parliament_m_%","labour_participation_f_%","labour_participation_m_%","co2_emission_tons","mat_footprint_percap_tons"
"4564","PER","Peru","High",87,85,1999,0.672,69.743,26.2522395,NA,NA,72.309,67.298,12.97399998,NA,NA,8.305150162,7.695007368,8.942403533,6209.678426,4706.736794,7721.23591,NA,0.51,42.55045373,54.37831824,10.83333333,89.16666667,58.09,79.42,1.126090616,7.8663
"4565","PER","Peru","High",87,85,2000,0.675,70.424,26.654439,NA,NA,72.93,68.03,12.81503963,NA,NA,8.363630208,7.791331898,8.960400755,6251.81907,4521.837495,7991.394814,NA,0.507,42.54999924,54.40000153,10.83333333,89.16666667,53.98,78.85,1.07589959,7.3659
"4566","PER","Peru","High",87,85,2001,0.683,71.041,27.0149085,0.660458463,0.702922798,73.423,68.758,13.30440998,13.26268959,13.34284019,8.422110254,7.887656429,8.978397976,6242.799134,4727.80918,7765.628803,0.94,0.462,43.20000076,53.81000137,18.33333333,81.66666667,58.95,79.62,0.940806427,7.75
"4567","PER","Peru","High",87,85,2002,0.684,71.661,27.334503,0.663485585,0.702676019,73.916,69.496,12.82085037,12.64923954,12.98921967,8.4805903,7.983980959,8.996395198,6473.99404,5238.079921,7715.617339,0.944,0.455,44.68999863,56.09000015,18.33333333,81.66666667,68.36,88.1,0.93066993,7.5349
"4568","PER","Peru","High",87,85,2003,0.683,72.217,27.6233415,0.660581626,0.703405113,74.361,70.16,12.32927036,12.1830101,12.47233963,8.539070346,8.08030549,9.014392419,6612.102344,5117.95601,8112.115578,0.939,0.45,43.74000168,55.02999878,18.33333333,81.66666667,61.81,79.37,0.893288035,7.1167
"4569","PER","Peru","High",87,85,2004,0.69,72.668,27.8939115,0.664888805,0.710729272,74.737,70.689,12.58325958,12.46708012,12.69744968,8.597550392,8.17663002,9.032389641,6747.885231,5002.23846,8499.01744,0.936,0.452,45.88000107,57.27999878,18.33333333,81.66666667,66.94,84.58,1.015780828,6.6697
"4570","PER","Peru","High",87,85,2005,0.685,72.986,28.147267,0.6593968,0.707983502,75.015,71.053,12.61705971,12.48865986,12.74351978,7.924409866,7.390299797,8.483320236,7023.716574,5245.730323,8805.762035,0.931,0.449,46.61000061,57.11000061,18.33333333,81.66666667,64.29,81.91,1.077230695,6.3073
"4571","PER","Peru","High",87,85,2006,0.69,73.172,28.3810785,0.665270289,0.713653702,75.209,71.243,12.82301044,12.72646999,12.91804981,7.928460121,7.275939941,8.643569946,7312.780793,5641.890915,8985.975091,0.932,0.417,47.43999863,58.58000183,29.16666667,70.83333333,67.54,84.76,0.993524629,6.046
"4572","PER","Peru","High",87,85,2007,0.7,73.223,28.600387,0.676651831,0.722016131,75.296,71.272,13.01933336,12.92430496,13.11288881,8.18680954,7.509900093,8.920880318,7896.022022,6305.006258,9487.815116,0.937,0.412,49.49000168,61.18999863,29.16666667,70.83333333,70.11,86.41,1.199494259,6.1421
"4573","PER","Peru","High",87,85,2008,0.707,73.377,28.806185,0.680451021,0.731784325,75.509,71.383,13.21565628,13.12213993,13.30772781,8.187299728,7.510789871,8.92345047,8648.378446,6403.782161,10897.67561,0.93,0.409,50.22000122,61.58000183,29.16666667,70.83333333,70.26,86.2,1.225382674,6.6805
"4574","PER","Peru","High",87,85,2009,0.711,73.466,29.0093265,0.685325032,0.734173211,75.673,71.398,13.4119792,13.3199749,13.50256681,8.217120171,7.535779953,8.962920189,8740.619483,6623.655229,10870.34203,0.933,0.407,50.36000061,62.33000183,27.5,72.5,70.54,86.6,1.362017166,6.3992
"4575","PER","Peru","High",87,85,2010,0.725,73.711,29.229572,0.699894966,0.746917202,75.93,71.623,13.60830212,13.51780987,13.69740582,8.865139961,8.199580193,9.540690422,9252.910859,7050.499826,11476.30914,0.937,0.401,50.20000076,62.75,27.5,72.5,72,86.5,1.454181402,6.9548
"4576","PER","Peru","High",87,85,2011,0.731,74.133,29.4777215,0.708151206,0.752432658,76.298,72.086,13.80462503,13.71564484,13.89224482,8.887160301,8.30562973,9.474699974,9725.961837,7502.509064,11977.07566,0.941,0.413,50.40999985,61.99000168,21.53846154,78.46153846,71.18,86.15,1.430677087,7.1384
"4577","PER","Peru","High",87,85,2012,0.741,74.544,29.749589,0.718193175,0.761634745,76.683,72.513,14.00094795,13.9134798,14.08708382,9.082159996,8.521409988,9.656479836,10363.60107,8043.901131,12717.66235,0.943,0.41,52.34000015,63.56000137,21.53846154,78.46153846,70.86,86.04,1.529725335,7.4566
"4578","PER","Peru","High",87,85,2013,0.749,74.967,30.038809,0.725706991,0.769379709,77.083,72.948,14.19727087,14.11131477,14.28192282,9.136059761,8.618610382,9.671609879,11014.6226,8441.063916,13631.21581,0.943,0.409,51.68999863,63.49000168,21.53846154,78.46153846,70.15,85.57,1.432277159,7.8257
"4579","PER","Peru","High",87,85,2014,0.754,75.333,30.3539515,0.729756298,0.774995454,77.432,73.321,14.39359379,14.30914974,14.47676182,9.151889801,8.52600956,9.774299622,11240.62105,8699.647407,13827.29773,0.942,0.4,52.06999969,63.79000092,22.30769231,77.69230769,69.24,84.87,1.627079783,8.0831
"4580","PER","Peru","High",87,85,2015,0.758,75.621,30.711863,0.735156327,0.778062985,77.743,73.577,14.58991671,14.50698471,14.67160082,9.094240189,8.598320007,9.596770287,11613.83997,8894.240203,14383.58132,0.945,0.399,53.36999893,64.54000092,22.30769231,77.69230769,67.59,84.21,1.602895272,7.9751
"4581","PER","Peru","High",87,85,2016,0.764,75.789,31.1327785,0.742163443,0.783834909,77.953,73.697,14.78623962,14.70481968,14.86643982,9.314760208,8.799873352,9.838523547,11820.51879,9183.583991,14504.72902,0.947,0.381,53.34000015,64.93000031,27.69230769,72.30769231,67.66,83.1,1.693799966,7.6174
"4582","PER","Peru","High",87,85,2017,0.765,75.879,31.6054865,0.744011492,0.782922578,78.1,73.729,14.49571037,14.51191998,14.47679043,9.535280228,9.001426697,10.08027681,11870.28055,9303.978678,14481.36188,0.95,0.378,53.95999908,64.98999786,27.69230769,72.30769231,69.35,84.7,1.735742966,7.2292
"4583","PER","Peru","High",87,85,2018,0.77,76.009,32.203944,0.749506604,0.787666836,78.293,73.8,14.59804249,14.63551336,14.55786665,9.755800247,9.202980042,10.32203007,12069.98025,9486.506245,14698.78272,0.952,0.379,54.31999969,66.26000214,27.69230769,72.30769231,69.81,84.6,1.734203736,7.2962
"4584","PER","Peru","High",87,85,2019,0.774,76.156,32.8248605,0.755325771,0.790593761,78.497,73.904,14.70109703,14.76015935,14.63939694,9.885518863,9.325330482,10.45869538,12279.26893,9886.737865,14714.22863,0.955,0.383,55.45000076,66.55000305,30,70,69.99,84.77,1.778073028,6.8688
"4585","PER","Peru","High",87,85,2020,0.758,73.665,33.304756,0.743549787,0.772073107,76.816,70.808,14.80487907,14.88586691,14.72138383,10.01696229,9.449307529,10.59717016,10894.36185,8740.836465,13087.81249,0.963,0.392,55.95999908,67.16000366,26.15384615,73.84615385,59.81,78.11,1.410164963,7.6071
"4586","PER","Peru","High",87,85,2021,0.755,72.377,33.7154715,0.738166609,0.770831298,74.746,70.121,14.80487907,14.88586691,14.72138383,10.01696229,9.449307529,10.59717016,11509.57787,9439.611372,13619.87113,0.958,0.36,55.56000137,66.72000122,40,60,64.77,79.1,1.674913573,7.653
"4587","PER","Peru","High",87,85,2022,0.762,73.385,34.0495885,0.742111156,0.779496671,75.495,71.332,14.80487907,14.88586691,14.72138383,10.01696229,9.449307529,10.59717016,11916.35952,9515.281407,14365.2136,0.952,0.36,55.56000137,66.72000122,40,60,66.73,82.43,1.674913573,7.7641
"4588","PHL","Philippines","High",113,92,1990,0.598,65.909,61.558898,0.565177637,0.61990638,67.759,64.146,10.73402023,11.08285198,10.62699776,7.178850174,7.0770998,7.281610012,4162.196674,2349.042676,5946.127168,0.912,0.532,44.42211151,47.86468124,11.61825726,88.38174274,39.16,76.5,0.671706306,4.5425
"4589","PHL","Philippines","High",113,92,1991,0.6,66.304,63.0397505,0.572260403,0.619892074,68.166,64.527,10.75755978,11.15452698,10.68661902,7.217683172,7.129546833,7.306774998,4093.484916,2516.306388,5644.345411,0.923,0.522,45.01515121,48.13541794,11.61825726,88.38174274,47.05,82.47,0.689595046,4.0418
"4590","PHL","Philippines","High",113,92,1992,0.604,67.088,64.543525,0.577142989,0.623709769,68.974,65.286,10.79934025,11.22666551,10.74657477,7.256516171,7.181993866,7.331939983,4073.206529,2525.409868,5594.204199,0.925,0.511,45.60819092,48.40615463,11.61825726,88.38174274,47.83,82.58,0.748220677,4.7815
"4591","PHL","Philippines","High",113,92,1993,0.606,67.542,66.0833205,0.588721923,0.62332331,69.371,65.788,10.83234692,11.29927058,10.8068669,7.295349169,7.234440899,7.357104969,4086.322568,2922.945361,5228.774952,0.944,0.508,46.20123062,48.67689133,11.61825726,88.38174274,47.8,81.82,0.740410731,4.5622
"4592","PHL","Philippines","High",113,92,1994,0.611,67.942,67.650283,0.592034486,0.622920705,69.719,66.234,10.86535358,11.3723452,10.35836197,7.334182167,7.286887932,7.382269955,4211.247913,2949.255968,5449.637062,0.95,0.505,46.79427032,48.94762802,11.61825726,88.38174274,47.32,81.63,0.800561322,5.1061
"4593","PHL","Philippines","High",113,92,1995,0.614,68.223,69.250468,0.597314796,0.625027928,69.946,66.562,10.89836025,11.4458924,10.3508281,7.373015165,7.339334965,7.40743494,4313.552086,3104.877994,5498.822375,0.956,0.499,47.38731003,49.21836472,11.61825726,88.38174274,49.04,82.11,0.86590895,4.5454
"4594","PHL","Philippines","High",113,92,1996,0.622,68.614,70.944969,0.602507823,0.635868069,70.388,66.905,11.29183006,11.51991526,10.98978045,7.411848164,7.391781998,7.432599926,4486.757809,3213.473401,5734.743748,0.948,0.492,47.98034973,49.48910141,11.61825726,88.38174274,48.96,82.7,0.863556653,4.8643
"4595","PHL","Philippines","High",113,92,1997,0.627,68.884,72.7188375,0.608221736,0.639578875,70.691,67.141,11.34047508,11.59441683,11.05143705,7.450681162,7.444229031,7.457764912,4671.185665,3389.967996,5926.447586,0.951,0.49,48.57338943,49.7598381,11.61825726,88.38174274,48.93,82.38,0.963566015,5.1272
"4596","PHL","Philippines","High",113,92,1998,0.632,69.1,74.4919185,0.605532676,0.64809634,70.913,67.346,11.3891201,11.66940022,11.11343956,7.48951416,7.496676064,7.482929897,4943.990385,3111.958983,6738.340015,0.934,0.485,49.16642914,50.0305748,12.91666667,87.08333333,49.29,82.89,0.916389346,4.5546
"4597","PHL","Philippines","High",113,92,1999,0.635,69.298,76.2490645,0.6094284,0.651124992,71.119,67.533,11.54117012,11.79391003,11.29596996,7.528347158,7.549123096,7.508094883,4972.013116,3176.608257,6730.138423,0.936,0.484,49.75946884,50.30131149,12.91666667,87.08333333,49.95,81.78,0.894278519,4.5907
"4598","PHL","Philippines","High",113,92,2000,0.635,69.413,77.9582235,0.608689735,0.651726497,71.244,67.638,11.53904009,11.75665998,11.32931995,7.567180157,7.601570129,7.533259869,4897.683239,3096.241209,6661.146841,0.934,0.485,50.35250854,50.57204819,11.83673469,88.16326531,48.37,80.35,0.928148401,4.4944
"4599","PHL","Philippines","High",113,92,2001,0.64,69.614,79.626086,0.614631114,0.655873595,71.409,67.865,11.53691006,11.71940994,11.36266994,7.836127639,7.905562639,7.766877294,4942.16668,3207.097163,6639.62922,0.937,0.486,53.95901299,53.52478886,11.83673469,88.16326531,47.61,75.97,0.883203025,4.2631
"4600","PHL","Philippines","High",113,92,2002,0.646,69.781,81.2855725,0.623462103,0.661036228,71.549,68.052,11.74230957,12.04576015,11.45135021,8.105075121,8.209555149,8.000494719,5016.931175,3296.152984,6699.327782,0.943,0.456,57.56551743,56.47752953,17.22689076,82.77310924,51.7,80.81,0.864443692,4.4973
"4601","PHL","Philippines","High",113,92,2003,0.652,69.924,82.9428365,0.639374347,0.660749139,71.693,68.189,11.73099041,12.04751968,11.4276104,8.374022603,8.513547659,8.234112144,5160.855541,4032.362862,6263.583041,0.968,0.458,61.17202187,59.4302702,17.22689076,82.77310924,46.93,75.46,0.847414949,4.2223
"4602","PHL","Philippines","High",113,92,2004,0.658,70.037,84.607501,0.634651175,0.671012985,71.752,68.344,11.72441006,12.16551971,11.30224991,8.642970085,8.817540169,8.467729568,5380.62924,3428.238578,7287.526354,0.946,0.463,64.77852631,62.38301086,15.38461538,84.61538462,46.6,76.54,0.860515902,4.393
"4603","PHL","Philippines","High",113,92,2005,0.659,70.24,86.2612505,0.636471205,0.672994154,71.957,68.54,11.58979034,11.94213009,11.2540102,8.65989995,8.826147556,8.492744684,5560.592813,3601.445992,7473.106305,0.946,0.461,65.06554794,62.73563576,15.38461538,84.61538462,47.34,75.93,0.849781333,4.2769
"4604","PHL","Philippines","High",113,92,2006,0.659,70.282,87.901835,0.636786389,0.672954657,71.959,68.612,11.39826012,11.74464035,11.06900024,8.676829815,8.834754944,8.5177598,5718.779741,3730.631874,7658.610282,0.946,0.461,65.35256958,63.08826065,15.38461538,84.61538462,47.48,75.45,0.75713664,4.5382
"4605","PHL","Philippines","High",113,92,2007,0.663,70.483,89.561377,0.641109302,0.677141789,72.175,68.794,11.47802019,11.81130028,11.16103506,8.69375968,8.843362331,8.542774916,5965.676009,3904.388486,7976.736287,0.947,0.445,65.63959122,63.44088554,20.22900763,79.77099237,47.48,75.14,0.790473554,4.5236
"4606","PHL","Philippines","High",113,92,2008,0.666,70.564,91.2523265,0.643183014,0.680399745,72.238,68.883,11.55778027,11.87796021,11.25306988,8.710689545,8.851969719,8.567790031,6126.235999,3976.670656,8225.26671,0.945,0.443,65.92661285,63.79351044,20.22900763,79.77099237,46.95,75.33,0.847437029,4.686
"4607","PHL","Philippines","High",113,92,2009,0.666,70.633,92.9469515,0.643256141,0.6808885,72.301,68.949,11.31982994,11.5735302,11.07828999,8.812839985,8.94334507,8.680459976,6232.078914,4092.566637,8324.290553,0.945,0.442,66.79860687,64.81692505,20.68965517,79.31034483,47.75,75.27,0.824234676,4.516
"4608","PHL","Philippines","High",113,92,2010,0.673,70.754,94.6366995,0.652684805,0.686550733,72.418,69.064,11.54787788,11.80581608,11.3025959,8.914990425,9.034720421,8.793129921,6554.04118,4514.533262,8549.722553,0.951,0.443,67.67060089,65.84033966,21.45214521,78.54785479,48,74.98,0.87770812,4.3809
"4609","PHL","Philippines","High",113,92,2011,0.677,70.788,96.3379135,0.657083275,0.690433965,72.431,69.112,11.77592583,12.03810196,11.52690182,8.991986911,9.12768364,8.853926659,6644.133824,4598.418124,8644.681823,0.952,0.438,68.81619008,66.89041901,22.14983713,77.85016287,48.83,75.75,0.870975895,4.9235
"4610","PHL","Philippines","High",113,92,2012,0.684,70.881,98.032317,0.673170019,0.691366481,72.537,69.191,12.00397377,12.27038784,11.75120773,9.068983396,9.220646858,8.914723396,6996.393692,5723.491979,8239.94841,0.974,0.435,69.96177928,67.94049835,22.14983713,77.85016287,48.36,75.21,0.904075337,5.1291
"4611","PHL","Philippines","High",113,92,2013,0.689,70.835,99.7001075,0.679631712,0.696921799,72.472,69.16,12.23202171,12.50267372,11.97551365,9.145979881,9.313610077,8.975520134,7396.815799,6092.799737,8669.5534,0.975,0.423,71.10736847,68.9905777,27.15654952,72.84345048,48.25,74.74,0.963247712,5.0985
"4612","PHL","Philippines","High",113,92,2014,0.693,71.151,101.3252005,0.684566554,0.699936006,72.86,69.407,12.46006966,12.7349596,12.19981956,8.971109867,9.166615009,8.772225142,7726.848631,6392.39893,9028.14264,0.978,0.408,68.83684158,65.93037033,27.15654952,72.84345048,49.03,75.41,1.001563273,7.3674
"4613","PHL","Philippines","High",113,92,2015,0.696,71.268,103.031365,0.687239796,0.701822714,73.016,69.486,12.61225033,12.85643005,12.38181019,8.796239853,9.019619942,8.568930149,8070.972365,6690.869373,9415.448604,0.979,0.403,66.5663147,62.87016296,27.07006369,72.92993631,48.57,74.29,1.091406486,7.9955
"4614","PHL","Philippines","High",113,92,2016,0.696,71.387,104.8752665,0.688634077,0.701413075,73.179,69.571,12.58333969,12.92343044,12.26200962,8.621369839,8.872624874,8.365635157,8465.243346,6905.659614,9982.916472,0.982,0.395,64.29578781,59.8099556,29.43037975,70.56962025,48.07,75.09,1.161308139,8.6306
"4615","PHL","Philippines","High",113,92,2017,0.7,71.516,106.7385015,0.691689888,0.704511672,73.35,69.667,12.81820011,13.2165699,12.44194984,8.446499825,8.725629807,8.162340164,8884.509422,7053.029653,10665.07313,0.982,0.396,62.02526093,56.74974823,29.11392405,70.88607595,44.92,73.32,1.266179483,8.4165
"4616","PHL","Philippines","High",113,92,2018,0.706,71.689,108.568836,0.698747678,0.71024731,73.556,69.815,12.84095001,13.27167988,12.43433952,8.707799911,8.979175091,8.432445049,9248.17856,7404.318235,11039.29965,0.984,0.393,67.68841553,62.91983032,29.11392405,70.88607595,45.39,72.48,1.303484547,8.4876
"4617","PHL","Philippines","High",113,92,2019,0.714,71.865,110.3808045,0.707384457,0.71770675,73.742,69.986,13.03676033,13.45678997,12.64122963,8.969099998,9.232720375,8.702549934,9589.807294,7835.769903,11292.44086,0.986,0.392,73.35157013,69.08991241,28.04878049,71.95121951,46.42,72.36,1.306024189,6.8019
"4618","PHL","Philippines","High",113,92,2020,0.705,72.119,112.1909775,0.699506587,0.708559288,73.997,70.244,12.78335953,13.21805954,12.37481022,8.971409559,9.24822052,8.691971992,8355.100965,6901.317815,9765.36063,0.987,0.389,74.41607525,69.9263245,28.04878049,71.95121951,42.54,66.85,1.184150487,6.3465
"4619","PHL","Philippines","High",113,92,2021,0.692,69.266,113.880328,0.688050755,0.694590432,71.482,67.172,12.78335953,13.21805954,12.37481022,8.971409559,9.24822052,8.691971992,8369.319556,6916.910833,9777.651744,0.991,0.387,74.41607525,69.9263245,28.04878049,71.95121951,44.06,68.77,1.253546618,6.696
"4620","PHL","Philippines","High",113,92,2022,0.71,72.187,115.559009,0.694156215,0.718281318,74.174,70.218,12.78335953,13.21805954,12.37481022,8.971409559,9.24822052,8.691971992,9058.840558,6178.765308,11850.59109,0.966,0.388,74.41607525,69.9263245,27.46268657,72.53731343,44.06,68.77,1.253546618,6.7559
"4621","POL","Poland","Very High",36,31,1990,0.715,70.678,38.0642545,0.705035903,0.722068344,75.279,66.253,12.11456966,12.36952972,11.87217045,9.670923882,8.93422434,10.40762342,11022.39058,8602.81598,13568.53345,0.976,0.293,39.0001492,60.40437091,12.67857143,87.32142857,63.05,77,9.894881694,12.2609
"4622","POL","Poland","Very High",36,31,1991,0.711,70.378,38.1673815,0.70233912,0.717718329,75.11,65.874,12.14548016,12.34212971,11.95837975,9.85872977,9.203922606,10.51353693,10045.81519,7840.89053,12368.32145,0.979,0.292,42.9885609,62.14682364,12.67857143,87.32142857,63.05,77,9.789060198,11.827
"4623","POL","Poland","Very High",36,31,1992,0.716,70.907,38.2522765,0.706183803,0.723872869,75.533,66.455,12.16026974,12.33749962,11.99123001,10.04653566,9.473620873,10.61945044,10167.90798,7666.198202,12805.81011,0.976,0.271,46.97697261,63.88927637,12.67857143,87.32142857,62.59,76.36,9.529121875,11.6932
"4624","POL","Poland","Very High",36,31,1993,0.73,71.42,38.3192965,0.723933808,0.737499022,75.828,67.123,12.82264996,12.9226799,12.7269001,10.23434155,10.17360724,10.72536395,10603.10304,8027.097298,13321.78677,0.982,0.26,48.76444926,65.6317291,12.67857143,87.32142857,62.13,75.73,9.529791466,11.8955
"4625","POL","Poland","Very High",36,31,1994,0.74,71.71,38.375459,0.733532283,0.746187309,76.074,67.432,13.08220005,13.23083973,12.93943977,10.42214743,10.23191491,10.83127746,11506.63124,8769.828053,14397.34786,0.983,0.253,50.55192592,67.37418183,12.67857143,87.32142857,62.09,74.95,9.386686424,11.8155
"4626","POL","Poland","Very High",36,31,1995,0.747,71.919,38.4019775,0.739684491,0.750619291,76.393,67.554,13.10087967,13.33045006,12.87985992,10.60995332,10.29022257,10.93719097,12226.05927,9277.240192,15343.47619,0.985,0.232,52.33940258,69.11663456,12.67857143,87.32142857,61.02,73.92,9.442599545,11.6675
"4627","POL","Poland","Very High",36,31,1996,0.756,72.247,38.401408,0.74877593,0.759769152,76.56,68.001,13.3831501,13.66320038,13.11332989,10.73731594,10.4370715,11.04958898,13061.14707,9885.794187,16420.81359,0.986,0.22,54.12687924,70.61861304,12.67857143,87.32142857,60.5,73.47,9.824780383,12.6775
"4628","POL","Poland","Very High",36,31,1997,0.767,72.595,38.3961295,0.760235553,0.770924405,76.955,68.302,13.91362,14.19925976,13.63784981,10.86467855,10.58392042,11.16198699,13890.47784,10422.82417,17562.34873,0.986,0.216,55.91435589,72.12059153,12.67857143,87.32142857,49.98,65.77,9.564393599,12.993
"4629","POL","Poland","Very High",36,31,1998,0.777,72.952,38.3799905,0.770702449,0.779973122,77.29,68.663,14.35941029,14.69876957,14.0317297,10.99204116,10.73076935,11.274385,14534.44735,10925.17294,18359.78674,0.988,0.211,57.70183255,73.62257001,12.67857143,87.32142857,49.74,65.16,8.8347183,13.2699
"4630","POL","Poland","Very High",36,31,1999,0.784,72.995,38.354956,0.779605452,0.786441275,77.43,68.631,14.73620033,15.12139988,14.36450005,11.11940378,10.87761827,11.38678301,15224.77698,11475.75473,19202.86838,0.991,0.205,59.48930921,75.12454849,12.67857143,87.32142857,49.41,64.35,8.584710669,13.2584
