Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship
S03151,24,Female,2.35,1174,737,3.1,Arts,0,8,3,1,9,2,40200.0,9,4,Entry,9,No
S03152,21,Other,3.24,1363,866,2.42,Computer Science,2,6,2,8,9,1,71400.0,7,2,Mid,9,Yes
S03153,24,Male,2.05,1040,184,2.05,Business,2,2,4,7,5,3,42000.0,2,5,Senior,5,Yes
S03154,26,Male,2.8,1155,364,3.44,Law,3,6,1,5,8,4,49200.0,10,2,Entry,7,Yes
S03155,28,Female,3.97,1355,817,2.04,Computer Science,0,9,0,9,8,0,48100.0,7,4,Entry,8,No
S03156,19,Male,2.2,1333,994,3.95,Computer Science,1,4,5,1,10,1,33600.0,1,2,Mid,2,No
S03157,28,Female,2.85,1506,188,2.44,Arts,3,1,2,3,4,5,48700.0,3,2,Entry,9,Yes
S03158,20,Male,2.61,1072,113,3.33,Arts,1,9,4,6,4,2,46900.0,7,3,Mid,9,Yes
S03159,22,Male,3.81,1372,181,2.87,Medicine,2,2,5,1,3,5,36300.0,3,1,Entry,2,No
S03160,20,Male,3.74,1322,199,2.12,Law,1,5,1,6,5,3,47800.0,2,4,Senior,6,No
S03161,28,Male,2.48,1338,902,2.94,Computer Science,2,5,2,2,8,5,32300.0,5,1,Senior,4,No
S03162,25,Female,2.16,956,70,3.03,Computer Science,4,6,4,10,8,5,49300.0,3,3,Mid,1,No
S03163,29,Female,3.25,1397,598,3.71,Arts,2,5,5,5,9,3,48900.0,9,5,Entry,5,No
S03164,27,Male,2.67,1513,904,3.46,Mathematics,2,8,0,10,1,0,79600.0,7,5,Entry,3,No
S03165,25,Female,3.34,1068,485,2.16,Business,3,4,4,2,4,5,38000.0,1,3,Entry,1,No
S03166,25,Male,2.06,1481,399,2.42,Mathematics,3,4,0,1,6,0,62200.0,1,5,Mid,2,Yes
S03167,29,Female,2.27,1460,922,2.62,Arts,0,7,0,4,5,4,28300.0,6,5,Entry,7,No
S03168,29,Male,3.37,1327,551,2.23,Business,0,7,3,2,4,5,86900.0,4,2,Senior,1,Yes
S03169,26,Female,2.42,1318,643,2.91,Law,2,0,1,9,3,5,55900.0,1,2,Senior,3,No
S03170,21,Female,3.72,1246,953,3.97,Mathematics,4,2,3,3,2,3,53600.0,9,2,Entry,1,No
S03171,22,Female,2.12,1416,10,3.03,Arts,0,5,0,9,9,3,59200.0,2,3,Mid,1,No
S03172,22,Female,2.43,1354,3,3.48,Law,2,5,1,4,10,5,51000.0,1,5,Mid,8,No
S03173,25,Female,4.0,1101,478,3.37,Engineering,3,0,1,10,3,5,43800.0,3,1,Entry,6,No
S03174,24,Other,2.87,1078,814,3.7,Computer Science,0,1,1,7,4,3,35900.0,10,4,Entry,4,Yes
S03175,26,Female,3.41,956,662,2.43,Law,0,9,2,7,1,3,53000.0,1,5,Entry,8,Yes
S03176,25,Female,2.37,1597,67,3.51,Business,2,6,4,6,1,1,68800.0,4,3,Mid,7,No
S03177,19,Female,3.22,1503,705,3.76,Engineering,2,0,0,8,10,2,25000.0,4,2,Entry,9,No
S03178,27,Male,3.45,1400,97,2.34,Business,1,9,1,6,9,1,83200.0,6,4,Mid,1,No
S03179,29,Female,2.63,1011,531,2.69,Medicine,1,4,5,9,4,5,37100.0,3,4,Senior,10,No
S03180,21,Male,3.66,1047,996,3.94,Medicine,4,0,2,5,10,2,54600.0,9,4,Mid,5,Yes
S03181,23,Female,3.21,1277,318,3.56,Computer Science,0,5,2,3,4,1,39100.0,6,1,Executive,6,Yes
S03182,29,Female,2.78,1247,98,2.57,Engineering,1,6,5,5,6,4,49100.0,7,2,Mid,6,Yes
S03183,19,Female,3.12,1257,57,3.13,Engineering,2,7,0,4,2,2,54900.0,6,2,Entry,10,No
S03184,24,Male,3.15,955,863,2.81,Medicine,0,2,3,3,6,3,47300.0,9,2,Senior,7,Yes
S03185,20,Male,2.33,1215,107,2.98,Computer Science,1,2,2,1,7,2,52700.0,2,2,Entry,5,No
S03186,20,Female,2.81,1084,88,2.71,Law,4,0,0,8,1,3,51700.0,8,5,Executive,5,No
S03187,28,Female,2.69,953,972,2.56,Medicine,4,2,2,4,8,4,58400.0,5,4,Entry,1,No
S03188,19,Male,2.8,936,653,3.35,Engineering,4,4,0,3,6,5,57400.0,2,4,Executive,10,Yes
S03189,28,Male,3.52,1169,656,3.56,Business,4,5,1,4,9,2,25000.0,7,4,Entry,5,No
S03190,25,Female,2.97,1407,912,3.75,Mathematics,2,2,3,1,4,0,45000.0,5,3,Entry,10,No
S03191,23,Female,3.88,1127,371,2.31,Engineering,4,3,5,6,2,3,70100.0,8,2,Entry,1,Yes
S03192,18,Male,2.59,1327,375,3.65,Computer Science,3,4,2,3,9,2,62700.0,10,5,Entry,10,No
S03193,29,Male,2.83,900,52,2.51,Engineering,4,4,5,8,8,1,33300.0,6,5,Mid,2,No
S03194,18,Male,3.57,922,724,2.85,Arts,1,8,2,10,2,2,44400.0,7,3,Entry,1,No
S03195,24,Other,3.09,1402,41,3.8,Engineering,0,7,2,5,8,3,46600.0,1,3,Mid,8,No
S03196,25,Male,3.09,1347,816,2.91,Arts,1,0,4,9,8,0,46300.0,2,4,Mid,8,No
S03197,22,Male,2.11,1395,91,2.39,Medicine,0,1,4,9,5,0,47600.0,9,4,Mid,8,No
S03198,29,Male,2.8,1324,39,2.32,Law,2,4,5,2,7,1,42300.0,7,4,Senior,10,No
S03199,28,Male,2.54,1599,13,2.95,Arts,0,2,1,5,7,4,35500.0,7,4,Entry,10,Yes
S03200,22,Female,4.0,917,900,3.53,Engineering,3,6,2,7,4,0,81900.0,4,4,Entry,1,No
S03201,21,Male,2.62,1344,608,3.99,Law,4,5,3,7,6,5,52700.0,4,2,Entry,4,No
S03202,23,Male,3.77,1460,621,3.57,Mathematics,1,1,4,10,10,4,46800.0,3,5,Entry,1,Yes
S03203,23,Male,3.35,1458,104,3.75,Law,0,7,0,3,6,3,61300.0,10,2,Entry,4,Yes
S03204,20,Male,2.68,1526,866,3.5,Engineering,1,4,0,7,6,2,26600.0,4,5,Executive,7,No
S03205,26,Male,3.09,938,743,3.79,Engineering,4,5,0,7,9,4,58200.0,10,1,Entry,10,No
S03206,29,Female,3.68,1109,43,2.15,Mathematics,2,7,1,4,2,5,28000.0,6,1,Entry,7,No
S03207,28,Female,3.77,1110,209,3.86,Computer Science,4,5,2,7,10,3,55400.0,3,1,Senior,1,No
S03208,24,Female,2.32,1464,600,2.79,Medicine,2,9,2,8,8,3,37100.0,10,5,Senior,10,No
S03209,18,Female,2.68,1180,605,3.84,Arts,1,2,5,3,8,3,60500.0,8,3,Executive,2,No
S03210,24,Female,2.67,1032,686,2.15,Business,2,6,4,2,1,5,89900.0,1,2,Senior,6,No
S03211,22,Male,2.08,1348,476,3.43,Arts,2,3,0,9,2,1,52300.0,6,3,Mid,6,No
S03212,22,Female,3.2,1163,638,3.47,Engineering,2,5,1,7,4,5,27600.0,2,5,Entry,1,No
S03213,19,Female,3.71,1010,109,3.99,Business,2,5,5,1,5,1,40200.0,1,4,Mid,4,Yes
S03214,21,Female,2.76,1454,559,3.54,Business,2,4,3,10,5,4,55100.0,4,3,Entry,9,No
S03215,29,Female,3.48,1137,214,2.77,Arts,0,0,2,10,6,3,69000.0,6,5,Entry,8,No
S03216,23,Male,3.26,1356,604,3.11,Mathematics,2,7,2,9,7,4,33300.0,7,1,Senior,4,No
S03217,27,Female,2.75,1415,693,2.73,Arts,2,9,1,5,1,0,78100.0,1,4,Entry,3,No
S03218,28,Female,2.28,1072,409,2.39,Arts,4,1,5,2,7,4,59500.0,3,1,Mid,8,No
S03219,24,Other,3.42,1092,553,2.5,Arts,4,3,5,7,6,2,49800.0,6,3,Mid,9,No
S03220,28,Male,3.71,1414,771,2.44,Mathematics,4,2,4,9,5,3,63000.0,6,3,Entry,1,No
S03221,22,Male,3.37,1467,633,3.1,Mathematics,2,5,1,3,6,4,31000.0,10,2,Entry,10,No
S03222,26,Male,2.04,1308,77,3.81,Medicine,4,0,5,4,8,1,36300.0,6,2,Senior,8,No
S03223,20,Female,2.43,1587,95,3.83,Computer Science,0,8,4,9,6,2,29400.0,7,5,Senior,5,Yes
S03224,18,Male,2.14,1527,269,2.11,Computer Science,1,4,5,2,5,4,83600.0,7,3,Entry,3,No
S03225,21,Male,3.14,983,361,2.16,Arts,4,4,2,4,6,4,50200.0,10,1,Entry,10,No
S03226,26,Other,3.51,1570,530,2.49,Computer Science,4,3,4,5,9,4,52700.0,8,2,Mid,5,No
S03227,21,Male,2.22,979,805,2.51,Arts,0,3,5,4,1,5,67000.0,2,1,Mid,10,No
S03228,19,Female,3.68,1477,683,2.19,Arts,3,0,4,7,3,5,28600.0,10,5,Mid,4,No
S03229,27,Male,3.11,1108,162,2.78,Arts,3,8,4,6,3,5,37800.0,1,1,Mid,1,No
S03230,22,Female,3.38,1421,465,3.18,Law,0,8,5,9,9,1,55300.0,10,1,Mid,8,No
S03231,20,Female,3.94,1098,823,3.16,Medicine,4,3,4,4,3,4,75300.0,7,4,Senior,7,No
S03232,29,Female,2.17,1470,564,3.09,Engineering,1,9,0,9,6,5,63300.0,1,5,Mid,4,No
S03233,26,Female,3.8,1133,981,2.68,Computer Science,4,9,0,1,9,0,55300.0,2,2,Entry,4,No
S03234,21,Male,2.25,1143,548,3.41,Computer Science,0,3,5,6,10,0,53900.0,1,4,Senior,5,No
S03235,23,Male,2.79,1292,950,3.65,Medicine,0,6,0,7,5,0,66900.0,1,3,Entry,1,Yes
S03236,19,Male,3.7,1465,187,2.69,Medicine,2,3,0,9,10,4,35500.0,3,3,Senior,4,No
S03237,23,Female,3.81,1345,882,2.17,Arts,0,0,1,1,9,2,54500.0,4,2,Senior,5,No
S03238,20,Female,3.01,1292,760,2.59,Arts,2,8,3,1,9,1,57000.0,5,5,Entry,8,No
S03239,29,Male,3.19,908,52,2.27,Law,0,1,5,2,6,0,46000.0,5,3,Mid,1,No
S03240,29,Female,3.42,1512,488,2.93,Law,2,4,4,6,8,0,48000.0,2,3,Mid,4,No
S03241,26,Male,3.67,1052,531,2.31,Engineering,2,3,1,3,9,5,25800.0,3,3,Executive,10,No
S03242,28,Female,2.24,1009,396,2.93,Computer Science,4,7,5,6,9,2,41700.0,8,5,Entry,10,No
S03243,19,Other,3.62,1165,92,2.44,Medicine,2,5,0,2,8,0,25000.0,2,3,Entry,7,No
S03244,29,Male,2.96,1272,651,3.48,Engineering,3,6,4,10,4,1,60100.0,4,2,Entry,5,No
S03245,29,Female,2.9,1051,816,2.06,Computer Science,0,1,3,6,8,2,51900.0,7,2,Entry,1,Yes
S03246,26,Male,2.85,1494,357,3.11,Engineering,1,3,5,7,2,3,48000.0,9,2,Mid,7,No
S03247,22,Female,3.02,1314,732,2.34,Engineering,0,3,4,6,3,1,53900.0,3,4,Entry,1,Yes
S03248,25,Female,3.89,1545,611,2.0,Mathematics,4,1,2,2,9,1,54500.0,3,2,Mid,2,No
S03249,19,Male,3.1,1225,748,3.74,Arts,4,9,2,5,10,4,44800.0,7,1,Entry,8,No
S03250,23,Male,3.91,1571,719,3.34,Engineering,2,3,5,10,4,3,29100.0,8,3,Senior,9,No
S03251,20,Male,2.36,1450,144,2.2,Arts,4,8,1,6,2,3,57500.0,4,2,Entry,8,No
S03252,29,Female,3.45,1075,199,3.33,Computer Science,4,7,3,8,3,2,35100.0,1,5,Entry,8,No
S03253,29,Female,3.62,1424,815,3.22,Law,0,0,1,9,7,0,55300.0,5,5,Entry,6,No
S03254,27,Male,3.36,1214,323,2.95,Computer Science,3,7,4,5,9,3,69700.0,4,5,Mid,7,No
S03255,22,Female,3.21,966,799,2.84,Arts,3,8,3,7,7,2,76600.0,8,4,Senior,4,No
S03256,29,Female,3.13,1452,332,3.77,Law,2,7,5,4,8,3,55700.0,7,5,Mid,5,Yes
S03257,25,Male,3.72,1083,264,2.49,Mathematics,4,9,1,10,3,5,45400.0,2,4,Entry,2,No
S03258,27,Male,3.64,934,217,2.8,Business,4,0,4,5,7,1,42900.0,6,3,Mid,10,No
S03259,18,Female,2.24,1404,701,2.66,Law,3,7,0,1,1,5,55100.0,4,1,Entry,4,No
S03260,22,Female,3.7,975,556,3.54,Engineering,2,4,4,3,6,3,25000.0,7,5,Entry,7,No
S03261,20,Male,2.83,1371,434,3.83,Computer Science,4,8,1,2,3,0,37900.0,9,5,Entry,4,No
S03262,21,Male,2.51,1481,803,3.7,Mathematics,2,8,5,6,2,2,38600.0,7,4,Entry,6,No
S03263,19,Male,3.74,1422,460,3.6,Engineering,0,5,5,9,4,0,56200.0,2,4,Entry,8,Yes
S03264,26,Female,2.86,1182,701,3.97,Mathematics,4,2,3,10,9,4,49200.0,8,1,Mid,5,No
S03265,20,Male,3.62,1435,503,3.39,Law,4,6,3,3,6,0,52300.0,6,2,Senior,8,No
S03266,19,Male,2.53,1173,469,3.5,Business,4,2,0,2,9,0,48100.0,9,4,Entry,4,No
S03267,27,Female,2.01,1438,986,3.97,Engineering,3,6,1,2,8,2,46700.0,7,1,Entry,2,Yes
S03268,28,Female,2.99,953,951,2.01,Business,3,7,5,6,5,5,54600.0,5,3,Entry,9,No
S03269,26,Male,2.2,954,706,3.27,Medicine,4,4,5,10,8,1,60500.0,8,5,Entry,2,No
S03270,24,Male,3.51,1176,782,3.48,Business,4,4,0,6,2,5,66000.0,7,5,Senior,7,No
S03271,23,Female,2.55,1342,366,3.84,Computer Science,0,3,2,5,8,3,49600.0,1,1,Executive,6,No
S03272,18,Male,2.89,1317,772,3.77,Law,0,2,5,9,1,3,65800.0,5,1,Entry,2,No
S03273,22,Male,2.17,1531,913,3.68,Arts,2,7,4,7,3,2,73900.0,7,5,Entry,3,No
S03274,29,Female,2.57,1124,239,3.89,Arts,2,5,2,7,7,2,40900.0,10,4,Mid,7,Yes
S03275,28,Male,3.56,1469,624,3.07,Engineering,3,5,2,1,4,5,61900.0,7,2,Entry,6,No
S03276,28,Female,2.3,1154,581,2.01,Law,1,1,0,10,7,1,41500.0,3,3,Mid,6,No
S03277,20,Female,3.29,1075,920,2.02,Mathematics,0,3,0,10,1,1,68400.0,5,2,Senior,7,No
S03278,18,Male,3.83,1465,561,3.09,Medicine,2,4,4,2,7,4,52800.0,8,2,Senior,5,No
S03279,21,Male,3.36,1045,823,2.87,Engineering,0,9,0,3,3,3,44100.0,9,2,Mid,1,No
S03280,19,Female,3.62,1563,967,2.9,Business,0,4,0,5,2,3,36400.0,9,5,Entry,5,No
S03281,19,Female,2.22,1284,663,2.8,Arts,1,2,0,4,9,4,41400.0,10,2,Entry,9,No
S03282,20,Female,2.5,1161,751,3.84,Business,0,9,5,8,2,2,47700.0,5,4,Executive,2,No
S03283,25,Female,3.79,1430,849,2.72,Arts,1,4,0,4,3,3,66900.0,2,4,Entry,10,No
S03284,25,Male,3.43,1270,396,3.71,Arts,1,4,0,6,3,0,45500.0,8,4,Entry,3,Yes
S03285,29,Female,3.28,1582,395,3.81,Arts,0,1,2,9,4,2,43200.0,7,1,Entry,2,No
S03286,24,Male,3.33,1096,627,3.0,Law,0,4,2,2,7,2,76600.0,4,3,Entry,5,No
S03287,23,Male,2.83,1484,75,2.89,Mathematics,2,2,4,8,7,1,44000.0,5,4,Entry,5,Yes
S03288,26,Male,2.09,1496,98,3.52,Mathematics,0,2,3,5,9,5,32600.0,10,2,Entry,5,Yes
S03289,21,Male,3.57,1183,383,3.42,Mathematics,0,4,4,10,10,4,29500.0,10,1,Senior,6,Yes
S03290,29,Female,3.36,1201,623,2.66,Computer Science,0,8,5,6,8,5,38900.0,2,5,Entry,3,No
S03291,18,Male,2.95,1031,869,2.21,Law,2,1,5,3,6,5,50000.0,9,4,Mid,8,No
S03292,25,Male,3.8,1019,370,2.53,Business,1,8,5,8,6,2,50400.0,6,2,Senior,3,No
S03293,24,Male,2.67,1035,285,2.26,Mathematics,2,2,1,2,5,1,40700.0,9,2,Executive,2,No
S03294,24,Female,2.59,1527,256,2.59,Law,0,6,4,1,2,0,26800.0,8,5,Mid,9,No
S03295,20,Female,3.75,1472,830,2.52,Mathematics,4,0,4,1,6,0,36700.0,1,1,Entry,6,No
S03296,21,Male,3.59,1428,309,3.28,Engineering,0,0,0,8,6,3,30200.0,9,2,Entry,7,No
S03297,27,Male,3.03,933,629,3.91,Medicine,2,7,0,2,5,4,25000.0,9,3,Mid,1,No
S03298,26,Male,2.26,1431,176,3.37,Engineering,2,8,0,5,6,4,25000.0,4,4,Executive,3,Yes
S03299,23,Female,2.43,1107,228,3.85,Law,3,2,3,2,5,1,54400.0,1,1,Entry,7,No
S03300,22,Female,3.31,1573,347,3.57,Business,4,5,5,4,4,3,45400.0,4,4,Mid,8,No
S03301,20,Female,2.77,1198,618,3.46,Medicine,2,2,0,9,3,5,58800.0,6,4,Entry,2,No
S03302,26,Female,3.67,1421,342,2.83,Engineering,1,5,1,2,1,4,39900.0,4,5,Entry,5,No
S03303,22,Male,3.9,993,896,2.65,Medicine,0,6,2,4,4,3,40900.0,9,3,Mid,5,No
S03304,22,Female,3.61,1313,962,3.69,Business,1,4,1,10,9,1,37100.0,4,3,Entry,9,No
S03305,21,Female,2.76,1270,239,3.81,Arts,2,2,3,5,7,3,36600.0,10,5,Mid,3,No
S03306,21,Male,3.58,1308,612,2.9,Business,2,7,0,10,7,2,38600.0,8,4,Entry,5,No
S03307,29,Male,2.7,1282,688,2.02,Mathematics,1,4,4,10,7,2,76000.0,2,3,Entry,8,No
S03308,18,Female,2.33,1340,350,3.59,Computer Science,1,0,2,5,4,2,48300.0,7,4,Mid,3,No
S03309,24,Female,2.07,1346,955,2.57,Medicine,3,8,5,5,7,2,38100.0,8,1,Entry,6,No
S03310,26,Male,2.77,1518,455,2.02,Business,0,2,3,10,2,0,64400.0,6,5,Mid,9,No
S03311,20,Female,3.81,1516,441,3.61,Arts,1,1,1,10,8,5,49600.0,10,5,Mid,10,Yes
S03312,29,Female,2.48,970,761,3.03,Arts,0,2,0,2,10,0,66200.0,6,3,Senior,4,No
S03313,19,Male,2.41,983,588,3.37,Business,4,6,3,8,8,4,57500.0,8,1,Entry,7,No
S03314,20,Male,3.94,1108,515,3.83,Engineering,2,9,3,5,9,0,52100.0,3,4,Mid,8,No
S03315,18,Male,2.05,1158,81,3.08,Business,1,7,4,6,5,5,54500.0,2,3,Entry,6,No
S03316,23,Female,3.57,1138,361,3.01,Arts,4,1,5,8,10,3,55700.0,9,4,Entry,1,No
S03317,28,Male,2.64,1201,288,2.58,Business,2,6,4,8,8,3,30900.0,8,1,Entry,6,No
S03318,28,Male,2.07,1131,8,2.61,Computer Science,3,4,4,10,2,0,51800.0,10,2,Entry,4,No
S03319,24,Female,3.84,1181,87,3.59,Engineering,2,8,5,7,10,3,54200.0,5,3,Entry,3,Yes
S03320,28,Female,2.28,1293,998,2.9,Business,1,6,1,8,10,5,56100.0,5,3,Entry,3,No
S03321,28,Male,3.1,1317,286,2.33,Arts,4,0,4,10,8,4,42700.0,6,5,Senior,3,No
S03322,19,Male,2.55,1105,399,2.19,Business,4,0,5,7,10,1,68100.0,6,2,Senior,1,Yes
S03323,25,Female,2.13,1163,74,2.95,Mathematics,4,5,3,10,9,0,53400.0,2,3,Entry,10,Yes
S03324,23,Female,2.1,1210,439,2.93,Business,2,8,3,6,6,2,43800.0,7,4,Mid,10,No
S03325,21,Female,2.23,1596,123,3.31,Medicine,0,0,5,5,6,3,56100.0,3,1,Entry,1,No
S03326,22,Male,2.14,1525,377,2.94,Business,0,2,3,5,4,3,65600.0,8,2,Senior,2,Yes
S03327,25,Female,3.52,978,806,2.29,Computer Science,2,4,2,8,8,1,39100.0,9,5,Mid,5,No
S03328,20,Female,2.97,1241,143,3.02,Arts,1,3,2,1,7,4,37100.0,3,5,Entry,7,No
S03329,20,Female,2.69,1461,158,3.81,Law,2,0,5,2,9,3,62300.0,6,4,Mid,5,Yes
S03330,28,Female,2.84,994,430,2.32,Medicine,0,9,5,1,1,2,64500.0,8,1,Mid,3,No
S03331,21,Male,3.86,1250,448,3.38,Law,2,3,1,10,10,1,48400.0,6,5,Mid,5,No
S03332,18,Male,3.82,961,410,3.19,Business,4,3,5,7,8,3,47200.0,10,5,Entry,6,Yes
S03333,26,Female,3.43,1041,371,3.5,Mathematics,1,9,4,9,8,5,63300.0,3,1,Mid,4,No
S03334,25,Female,3.77,1010,109,2.3,Engineering,1,3,3,7,9,5,38000.0,4,2,Entry,4,No
S03335,25,Female,2.64,1515,846,3.88,Computer Science,3,2,4,9,7,2,25000.0,9,3,Entry,1,No
S03336,27,Male,2.76,1426,707,3.24,Computer Science,2,6,5,4,9,5,51700.0,1,3,Mid,7,No
S03337,23,Female,3.23,1570,36,3.69,Mathematics,4,0,3,7,10,3,51700.0,4,1,Mid,8,No
S03338,24,Female,3.25,1056,90,2.49,Computer Science,2,1,2,10,8,2,64000.0,10,1,Entry,4,Yes
S03339,23,Male,2.96,1438,974,3.48,Mathematics,3,0,3,10,9,5,62000.0,1,1,Entry,6,No
S03340,26,Male,2.8,1496,415,3.56,Medicine,3,3,1,7,9,1,75000.0,8,4,Entry,6,No
S03341,20,Female,3.97,908,974,2.79,Mathematics,2,4,0,10,1,4,54000.0,7,4,Entry,1,No
S03342,20,Female,3.64,1175,296,2.77,Mathematics,2,9,3,10,3,0,83200.0,7,1,Entry,10,No
S03343,20,Female,2.87,1126,842,3.32,Business,2,4,5,2,6,5,67600.0,2,4,Mid,4,Yes
S03344,27,Female,3.45,1085,713,2.19,Computer Science,0,1,1,2,7,0,51700.0,10,3,Entry,6,No
S03345,20,Male,2.54,1490,46,3.47,Business,3,2,2,8,4,4,66000.0,6,1,Entry,9,No
S03346,26,Male,2.2,1115,488,2.09,Engineering,1,3,2,2,10,3,36600.0,8,3,Senior,4,No
S03347,29,Female,2.7,1332,619,2.38,Mathematics,0,9,0,1,2,1,45800.0,8,3,Mid,9,No
S03348,21,Female,2.81,1468,170,3.33,Business,4,5,5,1,4,2,47800.0,5,4,Mid,4,No
S03349,24,Female,2.03,1555,146,2.2,Law,1,5,4,1,6,1,47200.0,8,5,Entry,7,Yes
S03350,26,Female,3.63,1255,868,3.94,Business,1,1,4,6,4,4,62800.0,2,5,Mid,7,No
S03351,28,Male,2.72,1291,420,3.74,Business,1,1,3,5,10,3,66500.0,4,2,Entry,8,No
S03352,29,Female,3.16,1478,972,3.25,Mathematics,3,8,2,7,2,3,61800.0,10,2,Entry,7,No
S03353,24,Male,2.15,1174,690,3.64,Arts,4,1,1,3,9,4,40600.0,2,5,Entry,6,No
S03354,26,Male,2.35,1393,573,3.78,Law,0,1,0,5,1,1,60200.0,5,1,Entry,3,Yes
S03355,29,Male,3.78,1516,936,2.52,Medicine,4,2,4,2,10,0,68200.0,3,5,Entry,10,No
S03356,20,Male,3.22,1350,3,3.7,Mathematics,0,8,3,9,7,1,60900.0,6,4,Entry,7,No
S03357,21,Male,3.9,1319,594,2.39,Business,3,5,3,9,9,5,28800.0,7,5,Mid,6,No
S03358,25,Male,4.0,1599,263,2.83,Computer Science,4,5,2,4,3,3,35500.0,6,1,Entry,10,No
S03359,23,Male,2.74,1063,799,3.12,Mathematics,1,9,1,2,6,3,58400.0,2,1,Entry,8,No
S03360,22,Male,2.6,1462,321,3.43,Arts,4,4,1,10,9,5,67500.0,2,2,Mid,4,Yes
S03361,21,Female,3.72,1537,607,2.06,Business,3,6,4,8,9,5,35300.0,4,2,Entry,7,Yes
S03362,25,Male,4.0,1491,576,2.58,Arts,3,3,3,4,4,4,49900.0,7,1,Mid,7,No
S03363,18,Male,3.26,1082,246,3.22,Medicine,3,9,2,5,8,1,50700.0,8,3,Entry,3,Yes
S03364,26,Female,3.59,1209,589,2.71,Mathematics,0,9,1,4,8,0,34900.0,5,2,Entry,8,No
S03365,18,Female,3.56,916,477,3.55,Arts,4,2,3,2,7,1,54200.0,10,4,Mid,10,No
S03366,25,Female,2.71,1345,259,3.3,Computer Science,1,6,1,6,6,5,55900.0,1,3,Senior,2,No
S03367,21,Male,3.15,1069,93,2.47,Business,1,9,0,1,3,3,52600.0,9,4,Mid,3,No
S03368,26,Female,3.67,1179,803,2.29,Computer Science,2,0,1,8,4,1,65000.0,8,4,Entry,1,No
S03369,28,Male,3.38,1239,783,3.26,Mathematics,3,5,1,1,9,3,49400.0,1,1,Mid,2,No
S03370,22,Male,2.04,1418,533,2.9,Mathematics,1,1,3,5,10,3,60600.0,9,3,Mid,1,Yes
S03371,20,Male,2.67,910,574,2.34,Engineering,3,1,1,9,7,2,56400.0,5,2,Senior,6,No
S03372,26,Female,2.29,1423,339,2.65,Arts,1,7,1,1,8,0,59900.0,8,1,Mid,5,No
S03373,28,Male,2.47,1521,924,2.61,Arts,4,2,0,10,6,4,43000.0,10,5,Executive,6,No
S03374,26,Male,3.81,1032,260,2.22,Arts,2,8,1,7,1,5,58100.0,10,2,Entry,3,Yes
S03375,21,Male,2.07,1539,237,3.09,Law,3,3,1,7,9,0,67500.0,2,5,Entry,7,No
S03376,28,Female,2.44,1047,141,3.53,Mathematics,0,5,3,5,3,1,64100.0,7,1,Entry,4,No
S03377,21,Female,2.62,1465,975,3.15,Mathematics,0,0,2,4,3,5,68500.0,9,4,Mid,1,Yes
S03378,29,Male,3.23,978,947,3.65,Medicine,1,9,0,9,9,5,52900.0,7,4,Mid,3,No
S03379,25,Female,3.07,1245,944,2.26,Law,4,9,1,5,4,2,74000.0,9,3,Entry,5,No
S03380,19,Female,2.44,1508,679,2.87,Computer Science,3,2,2,1,8,3,45700.0,4,2,Entry,7,No
S03381,26,Female,2.33,1148,480,3.22,Mathematics,2,3,3,9,4,0,46200.0,5,5,Mid,9,No
S03382,23,Male,2.47,1538,579,3.35,Engineering,4,4,0,5,2,3,76300.0,7,5,Mid,5,No
S03383,26,Female,3.01,1441,350,3.39,Medicine,1,0,5,9,5,3,57000.0,1,3,Entry,1,No
S03384,25,Male,2.54,923,570,3.46,Medicine,4,3,3,8,3,2,63700.0,2,2,Senior,5,No
S03385,24,Female,3.9,1370,724,3.3,Business,2,4,2,10,4,5,25000.0,2,4,Entry,1,Yes
S03386,18,Male,2.93,1100,130,2.19,Mathematics,4,3,0,7,3,5,55500.0,10,1,Executive,7,No
S03387,29,Male,2.12,1030,537,3.39,Engineering,3,9,1,6,1,0,54200.0,9,3,Entry,9,No
S03388,20,Male,3.46,1533,11,3.45,Mathematics,1,9,2,9,4,2,58700.0,3,1,Entry,6,No
S03389,28,Female,2.66,1255,257,3.99,Arts,2,6,3,4,9,3,58400.0,9,1,Entry,4,No
S03390,19,Male,3.31,1049,816,3.39,Law,1,7,0,5,7,0,45000.0,1,3,Mid,6,No
S03391,22,Female,2.56,1425,369,3.37,Arts,3,7,2,1,6,5,86800.0,3,5,Entry,1,Yes
S03392,22,Male,3.14,1203,944,3.03,Mathematics,2,2,5,7,10,3,38200.0,10,2,Entry,4,No
S03393,22,Female,3.54,1440,394,3.74,Business,2,4,2,6,9,3,46500.0,2,5,Executive,6,Yes
S03394,21,Female,3.86,949,593,3.99,Law,1,9,3,7,4,0,64100.0,2,4,Senior,2,Yes
S03395,22,Female,2.52,1363,798,3.56,Arts,4,7,3,1,6,4,34900.0,1,2,Entry,3,Yes
S03396,20,Female,2.67,1139,419,3.23,Computer Science,4,6,1,7,3,2,49300.0,6,3,Mid,4,No
S03397,29,Female,2.93,1381,882,2.16,Arts,0,8,1,7,3,1,61800.0,5,3,Entry,6,No
